C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     21             22      
        Time(s) VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       18.000]        13.800]
        7.21664       0.970264        1.07503
        7.22498       0.970266        1.07503
        7.23331       0.970267        1.07503
        7.24164       0.970268        1.07503
        7.24998        0.97027        1.07503
        7.25831       0.970271        1.07503
        7.26664       0.970273        1.07504
        7.27497       0.970274        1.07504
        7.28331       0.970276        1.07504
        7.29164       0.970277        1.07504
        7.29997       0.970279        1.07504
        7.30831        0.97028        1.07504
        7.31664       0.970282        1.07505
        7.32497       0.970283        1.07505
        7.33331       0.970285        1.07505
        7.34164       0.970286        1.07505
        7.34997       0.970288        1.07505
        7.35831       0.970289        1.07505
        7.36664       0.970291        1.07506
        7.37497       0.970292        1.07506
        7.38331       0.970294        1.07506
        7.39164       0.970295        1.07506
        7.39997       0.970297        1.07506
        7.40831       0.970299        1.07506
        7.41664         0.9703        1.07507
        7.42497       0.970302        1.07507
        7.43331       0.970303        1.07507
        7.44164       0.970305        1.07507
        7.44997       0.970306        1.07507
        7.45831       0.970308        1.07507
        7.46664       0.970309        1.07508
        7.47497       0.970311        1.07508
         7.4833       0.970312        1.07508
        7.49164       0.970314        1.07508
        7.49997       0.970315        1.07508
         7.5083       0.970317        1.07508
        7.51664       0.970319        1.07509
        7.52497        0.97032        1.07509
         7.5333       0.970322        1.07509
        7.54164       0.970323        1.07509
        7.54997       0.970325        1.07509
         7.5583       0.970326        1.07509
        7.56664       0.970328         1.0751
        7.57497        0.97033         1.0751
         7.5833       0.970331         1.0751
        7.59164       0.970333         1.0751
        7.59997       0.970334         1.0751
         7.6083       0.970336         1.0751
        7.61664       0.970337        1.07511
        7.62497       0.970339        1.07511
         7.6333       0.970341        1.07511
        7.64164       0.970342        1.07511
        7.64997       0.970344        1.07511
         7.6583       0.970345        1.07511
        7.66664       0.970347        1.07512
        7.67497       0.970349        1.07512
         7.6833        0.97035        1.07512
        7.69164       0.970352        1.07512
        7.69997       0.970354        1.07512
         7.7083       0.970355        1.07512
        7.71663       0.970357        1.07513
        7.72497       0.970358        1.07513
         7.7333        0.97036        1.07513
        7.74163       0.970362        1.07513
        7.74997       0.970363        1.07513
         7.7583       0.970365        1.07514
        7.76663       0.970366        1.07514
        7.77497       0.970368        1.07514
         7.7833        0.97037        1.07514
        7.79163       0.970371        1.07514
        7.79997       0.970373        1.07514
         7.8083       0.970375        1.07515
        7.81663       0.970376        1.07515
        7.82497       0.970378        1.07515
         7.8333       0.970379        1.07515
        7.84163       0.970381        1.07515
        7.84997       0.970383        1.07515
         7.8583       0.970384        1.07516
        7.86663       0.970386        1.07516
        7.87497       0.970388        1.07516
         7.8833       0.970389        1.07516
        7.89163       0.970391        1.07516
        7.89997       0.970393        1.07516
         7.9083       0.970394        1.07517
        7.91663       0.970396        1.07517
        7.92496       0.970398        1.07517
         7.9333       0.970399        1.07517
        7.94163       0.970401        1.07517
        7.94996       0.970402        1.07517
         7.9583       0.970404        1.07518
        7.96663       0.970406        1.07518
        7.97496       0.970407        1.07518
         7.9833       0.970409        1.07518
        7.99163       0.970411        1.07518
        7.99996       0.970412        1.07518
         8.0083       0.970414        1.07519
        8.01663       0.970416        1.07519
        8.02496       0.970417        1.07519
         8.0333       0.970419        1.07519
        8.04163       0.970421        1.07519
        8.04996       0.970422        1.07519
         8.0583       0.970424         1.0752
        8.06663       0.970426         1.0752
        8.07496       0.970427         1.0752
         8.0833       0.970429         1.0752
        8.09163        0.97043         1.0752
        8.09996       0.970432         1.0752
         8.1083       0.970434        1.07521
        8.11663       0.970435        1.07521
        8.12496       0.970437        1.07521
