# Time; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1
    3.825023;     0.000000;    13.770287;     0.000000;    13.770287
    3.833356;     0.000000;    13.770203;     0.000000;    13.770203
    3.841690;     0.000000;    13.770111;     0.000000;    13.770111
    3.850023;     0.000000;    13.770020;     0.000000;    13.770020
    3.858356;     0.000000;    13.769920;     0.000000;    13.769920
    3.866690;     0.000000;    13.769836;     0.000000;    13.769836
    3.875023;     0.000000;    13.769745;     0.000000;    13.769745
    3.883357;     0.000000;    13.769638;     0.000000;    13.769638
    3.891690;     0.000000;    13.769547;     0.000000;    13.769547
    3.900024;     0.000000;    13.769440;     0.000000;    13.769440
    3.908357;     0.000000;    13.769341;     0.000000;    13.769341
    3.916691;     0.000000;    13.769249;     0.000000;    13.769249
    3.925024;     0.000000;    13.769142;     0.000000;    13.769142
    3.933357;     0.000000;    13.769043;     0.000000;    13.769043
    3.941691;     0.000000;    13.768929;     0.000000;    13.768929
    3.950024;     0.000000;    13.768829;     0.000000;    13.768829
    3.958358;     0.000000;    13.768715;     0.000000;    13.768715
    3.966691;     0.000000;    13.768600;     0.000000;    13.768600
    3.975025;     0.000000;    13.768501;     0.000000;    13.768501
    3.983358;     0.000000;    13.768387;     0.000000;    13.768387
    3.991692;     0.000000;    13.768272;     0.000000;    13.768272
    4.000025;     0.000000;    13.768158;     0.000000;    13.768158
    4.008358;     0.000000;    13.768051;     0.000000;    13.768051
    4.016691;     0.000000;    13.767929;     0.000000;    13.767929
    4.025024;     0.000000;    13.767822;     0.000000;    13.767822
    4.033358;     0.000000;    13.767708;     0.000000;    13.767708
    4.041691;     0.000000;    13.767578;     0.000000;    13.767578
    4.050024;     0.000000;    13.767471;     0.000000;    13.767471
    4.058357;     0.000000;    13.767349;     0.000000;    13.767349
    4.066690;     0.000000;    13.767235;     0.000000;    13.767235
    4.075024;     0.000000;    13.767105;     0.000000;    13.767105
    4.083357;     0.000000;    13.766983;     0.000000;    13.766983
    4.091690;     0.000000;    13.766861;     0.000000;    13.766861
    4.100023;     0.000000;    13.766739;     0.000000;    13.766739
    4.108356;     0.000000;    13.766609;     0.000000;    13.766609
    4.116690;     0.000000;    13.766479;     0.000000;    13.766479
    4.125023;     0.000000;    13.766357;     0.000000;    13.766357
    4.133356;     0.000000;    13.766220;     0.000000;    13.766220
    4.141689;     0.000000;    13.766098;     0.000000;    13.766098
    4.150023;     0.000000;    13.765968;     0.000000;    13.765968
    4.158356;     0.000000;    13.765831;     0.000000;    13.765831
    4.166689;     0.000000;    13.765701;     0.000000;    13.765701
    4.175022;     0.000000;    13.765564;     0.000000;    13.765564
    4.183355;     0.000000;    13.765419;     0.000000;    13.765419
    4.191689;     0.000000;    13.765289;     0.000000;    13.765289
    4.200022;     0.000000;    13.765152;     0.000000;    13.765152
    4.208355;     0.000000;    13.765015;     0.000000;    13.765015
    4.216688;     0.000000;    13.764870;     0.000000;    13.764870
    4.225021;     0.000000;    13.764732;     0.000000;    13.764732
    4.233355;     0.000000;    13.764595;     0.000000;    13.764595
    4.241688;     0.000000;    13.764450;     0.000000;    13.764450
    4.250021;     0.000000;    13.764305;     0.000000;    13.764305
    4.258354;     0.000000;    13.764160;     0.000000;    13.764160
    4.266687;     0.000000;    13.764015;     0.000000;    13.764015
    4.275021;     0.000000;    13.763878;     0.000000;    13.763878
    4.283354;     0.000000;    13.763725;     0.000000;    13.763725
    4.291687;     0.000000;    13.763580;     0.000000;    13.763580
    4.300020;     0.000000;    13.763428;     0.000000;    13.763428
    4.308353;     0.000000;    13.763283;     0.000000;    13.763283
    4.316687;     0.000000;    13.763130;     0.000000;    13.763130
    4.325020;     0.000000;    13.762978;     0.000000;    13.762978
    4.333353;     0.000000;    13.762833;     0.000000;    13.762833
    4.341686;     0.000000;    13.762688;     0.000000;    13.762688
    4.350019;     0.000000;    13.762535;     0.000000;    13.762535
    4.358353;     0.000000;    13.762383;     0.000000;    13.762383
    4.366686;     0.000000;    13.762238;     0.000000;    13.762238
    4.375019;     0.000000;    13.762077;     0.000000;    13.762077
    4.383352;     0.000000;    13.761925;     0.000000;    13.761925
    4.391685;     0.000000;    13.761780;     0.000000;    13.761780
    4.400019;     0.000000;    13.761627;     0.000000;    13.761627
    4.408352;     0.000000;    13.761467;     0.000000;    13.761467
    4.416685;     0.000000;    13.761314;     0.000000;    13.761314
    4.425018;     0.000000;    13.761154;     0.000000;    13.761154
    4.433352;     0.000000;    13.760994;     0.000000;    13.760994
    4.441685;     0.000000;    13.760841;     0.000000;    13.760841
    4.450018;     0.000000;    13.760681;     0.000000;    13.760681
    4.458351;     0.000000;    13.760529;     0.000000;    13.760529
    4.466684;     0.000000;    13.760368;     0.000000;    13.760368
    4.475018;     0.000000;    13.760216;     0.000000;    13.760216
    4.483351;     0.000000;    13.760056;     0.000000;    13.760056
    4.491684;     0.000000;    13.759895;     0.000000;    13.759895
    4.500017;     0.000000;    13.759735;     0.000000;    13.759735
    4.508350;     0.000000;    13.759567;     0.000000;    13.759567
    4.516684;     0.000000;    13.759407;     0.000000;    13.759407
    4.525017;     0.000000;    13.759239;     0.000000;    13.759239
    4.533350;     0.000000;    13.759079;     0.000000;    13.759079
    4.541683;     0.000000;    13.758919;     0.000000;    13.758919
    4.550016;     0.000000;    13.758751;     0.000000;    13.758751
    4.558350;     0.000000;    13.758591;     0.000000;    13.758591
    4.566683;     0.000000;    13.758423;     0.000000;    13.758423
    4.575016;     0.000000;    13.758255;     0.000000;    13.758255
    4.583349;     0.000000;    13.758087;     0.000000;    13.758087
    4.591682;     0.000000;    13.757912;     0.000000;    13.757912
    4.600016;     0.000000;    13.757744;     0.000000;    13.757744
    4.608349;     0.000000;    13.757568;     0.000000;    13.757568
    4.616682;     0.000000;    13.757401;     0.000000;    13.757401
    4.625015;     0.000000;    13.757233;     0.000000;    13.757233
    4.633348;     0.000000;    13.757065;     0.000000;    13.757065
    4.641682;     0.000000;    13.756905;     0.000000;    13.756905
    4.650015;     0.000000;    13.756729;     0.000000;    13.756729
    4.658348;     0.000000;    13.756569;     0.000000;    13.756569
    4.666681;     0.000000;    13.756401;     0.000000;    13.756401
    4.675014;     0.000000;    13.756226;     0.000000;    13.756226
    4.683348;     0.000000;    13.756050;     0.000000;    13.756050
    4.691681;     0.000000;    13.755882;     0.000000;    13.755882
    4.700014;     0.000000;    13.755707;     0.000000;    13.755707
    4.708347;     0.000000;    13.755539;     0.000000;    13.755539
    4.716681;     0.000000;    13.755371;     0.000000;    13.755371
    4.725014;     0.000000;    13.755211;     0.000000;    13.755211
    4.733347;     0.000000;    13.755035;     0.000000;    13.755035
    4.741680;     0.000000;    13.754868;     0.000000;    13.754868
    4.750013;     0.000000;    13.754684;     0.000000;    13.754684
    4.758347;     0.000000;    13.754517;     0.000000;    13.754517
    4.766680;     0.000000;    13.754341;     0.000000;    13.754341
    4.775013;     0.000000;    13.754181;     0.000000;    13.754181
    4.783346;     0.000000;    13.754013;     0.000000;    13.754013
    4.791679;     0.000000;    13.753838;     0.000000;    13.753838
    4.800013;     0.000000;    13.753662;     0.000000;    13.753662
    4.808346;     0.000000;    13.753487;     0.000000;    13.753487
    4.816679;     0.000000;    13.753326;     0.000000;    13.753326
    4.825012;     0.000000;    13.753151;     0.000000;    13.753151
    4.833345;     0.000000;    13.752975;     0.000000;    13.752975
    4.841679;     0.000000;    13.752792;     0.000000;    13.752792
    4.850012;     0.000000;    13.752625;     0.000000;    13.752625
    4.858345;     0.000000;    13.752457;     0.000000;    13.752457
    4.866678;     0.000000;    13.752281;     0.000000;    13.752281
    4.875011;     0.000000;    13.752106;     0.000000;    13.752106
    4.883345;     0.000000;    13.751923;     0.000000;    13.751923
    4.891678;     0.000000;    13.751762;     0.000000;    13.751762
    4.900011;     0.000000;    13.751587;     0.000000;    13.751587
    4.908344;     0.000000;    13.751411;     0.000000;    13.751411
    4.916677;     0.000000;    13.751228;     0.000000;    13.751228
    4.925011;     0.000000;    13.751060;     0.000000;    13.751060
    4.933344;     0.000000;    13.750893;     0.000000;    13.750893
    4.941677;     0.000000;    13.750702;     0.000000;    13.750702
    4.950010;     0.000000;    13.750526;     0.000000;    13.750526
    4.958344;     0.000000;    13.750351;     0.000000;    13.750351
    4.966677;     0.000000;    13.750175;     0.000000;    13.750175
    4.975010;     0.000000;    13.749992;     0.000000;    13.749992
    4.983343;     0.000000;    13.749817;     0.000000;    13.749817
    4.991676;     0.000000;    13.749641;     0.000000;    13.749641
    5.000010;     0.000000;    13.749458;     0.000000;    13.749458
    5.008343;     0.000000;    13.749290;     0.000000;    13.749290
    5.016676;     0.000000;    13.749115;     0.000000;    13.749115
    5.025009;     0.000000;    13.748932;     0.000000;    13.748932
    5.033342;     0.000000;    13.748764;     0.000000;    13.748764
    5.041676;     0.000000;    13.748589;     0.000000;    13.748589
    5.050009;     0.000000;    13.748405;     0.000000;    13.748405
    5.058342;     0.000000;    13.748230;     0.000000;    13.748230
    5.066675;     0.000000;    13.748062;     0.000000;    13.748062
    5.075008;     0.000000;    13.747887;     0.000000;    13.747887
    5.083342;     0.000000;    13.747719;     0.000000;    13.747719
    5.091675;     0.000000;    13.747536;     0.000000;    13.747536
    5.100008;     0.000000;    13.747353;     0.000000;    13.747353
    5.108341;     0.000000;    13.747177;     0.000000;    13.747177
    5.116674;     0.000000;    13.747002;     0.000000;    13.747002
    5.125008;     0.000000;    13.746826;     0.000000;    13.746826
    5.133341;     0.000000;    13.746651;     0.000000;    13.746651
    5.141674;     0.000000;    13.746475;     0.000000;    13.746475
    5.150007;     0.000000;    13.746300;     0.000000;    13.746300
    5.158340;     0.000000;    13.746132;     0.000000;    13.746132
    5.166674;     0.000000;    13.745956;     0.000000;    13.745956
    5.175007;     0.000000;    13.745781;     0.000000;    13.745781
    5.183340;     0.000000;    13.745613;     0.000000;    13.745613
    5.191673;     0.000000;    13.745422;     0.000000;    13.745422
    5.200006;     0.000000;    13.745255;     0.000000;    13.745255
    5.208340;     0.000000;    13.745071;     0.000000;    13.745071
    5.216673;     0.000000;    13.744896;     0.000000;    13.744896
    5.225006;     0.000000;    13.744720;     0.000000;    13.744720
    5.233339;     0.000000;    13.744545;     0.000000;    13.744545
    5.241673;     0.000000;    13.744362;     0.000000;    13.744362
    5.250006;     0.000000;    13.744186;     0.000000;    13.744186
    5.258339;     0.000000;    13.744011;     0.000000;    13.744011
    5.266672;     0.000000;    13.743851;     0.000000;    13.743851
    5.275005;     0.000000;    13.743668;     0.000000;    13.743668
    5.283339;     0.000000;    13.743507;     0.000000;    13.743507
    5.291672;     0.000000;    13.743324;     0.000000;    13.743324
    5.300005;     0.000000;    13.743156;     0.000000;    13.743156
    5.308338;     0.000000;    13.742996;     0.000000;    13.742996
    5.316671;     0.000000;    13.742821;     0.000000;    13.742821
    5.325005;     0.000000;    13.742653;     0.000000;    13.742653
    5.333338;     0.000000;    13.742477;     0.000000;    13.742477
    5.341671;     0.000000;    13.742310;     0.000000;    13.742310
    5.350004;     0.000000;    13.742142;     0.000000;    13.742142
    5.358337;     0.000000;    13.741966;     0.000000;    13.741966
    5.366671;     0.000000;    13.741806;     0.000000;    13.741806
    5.375004;     0.000000;    13.741623;     0.000000;    13.741623
    5.383337;     0.000000;    13.741455;     0.000000;    13.741455
    5.391670;     0.000000;    13.741280;     0.000000;    13.741280
    5.400003;     0.000000;    13.741112;     0.000000;    13.741112
    5.408337;     0.000000;    13.740936;     0.000000;    13.740936
    5.416670;     0.000000;    13.740776;     0.000000;    13.740776
